"AMA_CODE","AMA","FACILITY PGM CODE","REPORTING_YEAR","PCC","FILE_STATUS","Subsector","RIGHT TYPE","Withdrawn Water AF","Delivered Water AF","Received Water AF","Lost and Unaccounted","Lost and Unaccounted %","Irrigation District"
"C","PHOENIX AMA","57","2017","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","54782.88","50920.95","4599.91","8461.84","14.25","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2018","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","54714.59","49515.99","3298.33","8496.93","14.65","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2019","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","42033.23","44186.44","9919.77","7766.56","14.95","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2020","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","44732.6","44060.76","7180.85","7852.69","15.13","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2021","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","38584.76","37179.14","5785.23","7190.85","16.21","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2022","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","37623.42","37647.21","7621.35","7597.56","16.79","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2023","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","33983.19","35364.82","8908.61","7526.98","17.55","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2024","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2025","57-002518.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","ROOSEVELT WATER CONSERVATION DISTRICT"
"C","PHOENIX AMA","57","2005","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","733.7","7965.3","7229.28","-2.32","-0.03","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2006","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","1241","8732.8","7491.83","0.03","0","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2007","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","1201","9171.2","7970.22","0.02","0","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2008","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","1056.56","8369.85","7313.31","0.02","0","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2009","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","1175.47","10525.1","9349.64","0.01","0","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2010","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","586.73","10316.89","9837.1","106.94","1.03","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2011","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","716.52","9615.72","9079.84","180.64","1.84","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2012","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","484.88","9662.5","9355.56","177.94","1.81","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2013","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","364.92","9605.09","9473.38","233.21","2.37","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2014","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","163.03","9133.48","8970.46","0.01","0","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2015","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","62.78","9440.9","9378.12","0","0","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2016","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","353.81","9611.16","9611.16","353.81","3.55","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2017","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","185.57","9348.32","9348.32","185.57","1.95","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2018","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","238.03","8609.84","8610.41","238.60","2.70","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2019","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","175.9","8214.74","8214.74","175.90","2.10","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2020","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","214.73","8513.1","8512.72","214.35","2.46","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2021","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","132.87","8278.59","8278.59","132.87","1.58","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2022","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","7853.1","7853.1","0","0","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2023","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","202.53","7881.44","7678.91","0","0","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2024","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2025","57-002519.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","ST JOHNS IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2005","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","46595.53","860584","876765","62776.53","6.80","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2006","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","71242.66","870165.24","861862","62939.42","6.75","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2007","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","163283.01","854092.78","750032.82","59223.05","6.48","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2008","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","9668.67","794235.14","834218.14","49651.67","5.88","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2009","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","13110.04","811045.18","874272.82","76337.68","8.60","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2010","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","39624.66","781028.01","811351.42","69948.07","8.22","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2011","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","52674.34","772316.4","819615.12","99973.06","11.46","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2012","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","169577.57","767445.01","683005.88","85138.44","9.99","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2013","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","212360.57","736087.33","580990.77","57264.01","7.22","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2014","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","249002.29","721993.26","491587.2","18596.23","2.51","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2015","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","188515.69","747239.02","766282.81","207559.48","21.74","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2016","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","192866.35","779465.88","809793.51","223193.98","22.26","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2017","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","84214.05","773527.4","720665.65","31352.30","3.90","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2018","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","149718.76","766287.59","649985.04","33416.21","4.18","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2019","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","74612.55","785126.45","799808.5","89294.60","10.21","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2020","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","36969.11","795159.7","785538.75","27348.16","3.32","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2021","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","77164.62","792504.75","755823.41","40483.28","4.86","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2022","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","159880.39","756779.54","634369.21","37470.06","4.72","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2023","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","84103.19","765028.04","705738.38","24813.53","3.14","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2024","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2025","57-002520.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","SALT RIVER PROJECT"
"C","PHOENIX AMA","57","2005","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2676.68","2676.68","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2006","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2984.41","2984.41","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2007","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2453.64","2453.64","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2008","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2315.1","2315.1","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2009","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2860.57","2860.57","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2010","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2773.67","2773.67","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2011","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2507.45","2507.45","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2012","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2569.7","2569.7","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2013","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2365.1","2365.1","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2014","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2011.63","2011.63","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2015","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","1978.72","1978.72","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2016","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","1858.72","1858.72","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2017","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","1671.67","1671.67","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2018","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2071.64","2071.64","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2019","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2262","2262","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2020","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2571.75","2571.75","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2021","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2321","2321","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2022","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2396","2396","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2023","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","2652","2652","0","0","0","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2024","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2025","57-002521.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","SAN TAN IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2005","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","365","365","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2006","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","433","433","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2007","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","603.5","603.5","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2008","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","596.5","596.5","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2009","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","584.5","584.5","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2010","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","437","467","30","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2011","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","540","540","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2012","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","528","528","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2013","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","572","572","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2014","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","625","625","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2015","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","668","668","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2016","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","653","653","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2017","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","688","688","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2018","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","669","669","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2019","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","598","598","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2020","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","694","694","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2021","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","649","649","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2022","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","652.5","652.5","","","","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2023","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","594.7","594.7","0","0","0","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2024","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2025","57-002522.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","SUBURBAN IRRIGATION INC"
"C","PHOENIX AMA","57","2005","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","1861","1861","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2006","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2379","2379","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2007","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2291","2291","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2008","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2139","2139","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2009","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2150","2150","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2010","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","1685.63","1685.63","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2011","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2251.21","2251.21","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2012","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2268.54","2268.54","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2013","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2202.92","2202.92","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2014","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","1979.46","1979.46","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2015","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2388.3","2388.3","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2016","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","1791.5","1791.5","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2017","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2197.79","2197.79","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2018","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2379.4","2379.4","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2019","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2021","2021","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2020","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2391.5","2391.5","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2021","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2370.44","2370.44","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2022","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2341.21","2341.21","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2023","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","2443.22","2443.22","0","0","0","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2024","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2025","57-002523.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","SUNBURST FARMS IRRIGATION DIST"
"C","PHOENIX AMA","57","2005","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","9324","12743","3460","41","0.32","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2006","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","11294","14749","3455","0","0","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2007","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","11371","14821","3450","0","0","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2008","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","11154","14614","3460","0","0","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2009","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","11707","15134","3452","25","0.16","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2010","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","13766","13883","117","0.84","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2011","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","13041","16320","3460","181","1.10","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2012","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","11284","14664","3460","80","0.54","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2013","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","14301","17612","3460","149","0.84","TONOPAH IRRIGATION DISTRICT"
